 2017-04-25 07:26:00,613 [P29608/D2/T1] INFO  Umbraco.Core.CoreBootManager - Umbraco 7.5.13 application starting on H10DCPE72536
 2017-04-25 08:25:56,159 [P32720/D2/T7] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Core.PropertyEditors.IParameterEditor, found 0 (took 9ms)
 2017-04-25 08:25:58,843 [P32720/D2/T7] WARN  Umbraco.Web.Mvc.RenderRouteHandler - The current Document Type home matches a locally declared controller of type WebApplication4.Controllers.HomeController. Custom Controllers for Umbraco routing must implement 'Umbraco.Web.Mvc.IRenderController' and inherit from 'System.Web.Mvc.ControllerBase'.
 2017-04-25 08:27:03,773 [P41188/D2/T1] INFO  Umbraco.Core.CoreBootManager - Umbraco 7.5.13 application starting on H10DCPE72536
 2017-04-25 08:27:03,789 [P41188/D2/T1] INFO  Umbraco.Core.PluginManager - Determining hash of code files on disk
 2017-04-25 08:27:03,797 [P41188/D2/T1] INFO  Umbraco.Core.PluginManager - Hash determined (took 8ms)
 2017-04-25 08:27:03,837 [P41188/D2/T1] INFO  Umbraco.Core.MainDom - Acquiring MainDom...
 2017-04-25 08:27:03,838 [P41188/D2/T1] INFO  Umbraco.Core.MainDom - Acquired MainDom.
 2017-04-25 08:27:03,842 [P41188/D2/T1] INFO  Umbraco.Core.PluginManager - Starting resolution types of umbraco.interfaces.IApplicationStartupHandler
 2017-04-25 08:27:04,094 [P41188/D2/T1] INFO  Umbraco.Core.PluginManager - Completed resolution of types of umbraco.interfaces.IApplicationStartupHandler, found 0 (took 251ms)
 2017-04-25 08:27:04,104 [P41188/D2/T1] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Core.PropertyEditors.IPropertyEditorValueConverter
 2017-04-25 08:27:04,108 [P41188/D2/T1] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Core.PropertyEditors.IPropertyEditorValueConverter, found 0 (took 3ms)
 2017-04-25 08:27:04,108 [P41188/D2/T1] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Core.PropertyEditors.IPropertyValueConverter
 2017-04-25 08:27:04,114 [P41188/D2/T1] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Core.PropertyEditors.IPropertyValueConverter, found 0 (took 5ms)
 2017-04-25 08:27:04,124 [P41188/D2/T1] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Web.Mvc.SurfaceController
 2017-04-25 08:27:04,128 [P41188/D2/T1] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Web.Mvc.SurfaceController, found 0 (took 4ms)
 2017-04-25 08:27:04,129 [P41188/D2/T1] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Web.WebApi.UmbracoApiController
 2017-04-25 08:27:04,133 [P41188/D2/T1] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Web.WebApi.UmbracoApiController, found 0 (took 4ms)
 2017-04-25 08:27:04,183 [P41188/D2/T1] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Core.Media.IThumbnailProvider
 2017-04-25 08:27:04,186 [P41188/D2/T1] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Core.Media.IThumbnailProvider, found 0 (took 2ms)
 2017-04-25 08:27:04,186 [P41188/D2/T1] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Core.Media.IImageUrlProvider
 2017-04-25 08:27:04,189 [P41188/D2/T1] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Core.Media.IImageUrlProvider, found 0 (took 3ms)
 2017-04-25 08:27:05,079 [P41188/D2/T1] INFO  Umbraco.Core.DatabaseContext - CanConnect = True
 2017-04-25 08:27:05,322 [P41188/D2/T1] INFO  Umbraco.Web.Cache.CacheRefresherEventHandler - Initializing Umbraco internal event handlers for cache refreshing
 2017-04-25 08:27:05,336 [P41188/D2/T1] INFO  Umbraco.Web.Search.ExamineEvents - Initializing Examine and binding to business logic events
 2017-04-25 08:27:05,441 [P41188/D2/T1] INFO  Umbraco.Web.Search.ExamineEvents - Adding examine event handlers for index providers: 3
 2017-04-25 08:27:05,527 [P41188/D2/T1] INFO  Umbraco.Core.CoreBootManager - Umbraco application startup complete (took 1812ms)
 2017-04-25 08:27:05,665 [P41188/D2/T6] INFO  Umbraco.Core.Sync.ApplicationUrlHelper - ApplicationUrl: http://localhost:49404/umbraco (UmbracoModule request)
 2017-04-25 08:27:05,859 [P41188/D2/T6] INFO  umbraco.content - Load Xml from file...
 2017-04-25 08:27:05,861 [P41188/D2/T6] INFO  umbraco.content - Loaded Xml from file.
 2017-04-25 08:27:06,597 [P41188/D2/T6] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Core.PropertyEditors.IParameterEditor
 2017-04-25 08:27:06,606 [P41188/D2/T6] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Core.PropertyEditors.IParameterEditor, found 0 (took 9ms)
 2017-04-25 08:27:08,677 [P41188/D2/T6] WARN  Umbraco.Web.Mvc.RenderRouteHandler - The current Document Type home matches a locally declared controller of type WebApplication4.Controllers.HomeController. Custom Controllers for Umbraco routing must implement 'Umbraco.Web.Mvc.IRenderController' and inherit from 'System.Web.Mvc.ControllerBase'.
 2017-04-25 08:27:15,479 [P41188/D2/T17] WARN  Umbraco.Web.UmbracoModule - Status code is 404 yet TrySkipIisCustomErrors is false - IIS will take over.
 2017-04-25 08:28:06,002 [P41188/D2/T16] INFO  umbraco.BusinessLogic.Log - Log scrubbed.  Removed all items older than 2017-04-24 08:28:05
 2017-04-25 08:28:06,107 [P41188/D2/T8] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Core.Persistence.Mappers.BaseMapper
 2017-04-25 08:28:06,112 [P41188/D2/T8] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Core.Persistence.Mappers.BaseMapper, found 0 (took 5ms)
 2017-04-25 08:31:22,489 [P21508/D2/T1] INFO  Umbraco.Core.CoreBootManager - Umbraco 7.5.13 application starting on H10DCPE72536
 2017-04-25 08:31:22,508 [P21508/D2/T1] INFO  Umbraco.Core.PluginManager - Determining hash of code files on disk
 2017-04-25 08:31:22,517 [P21508/D2/T1] INFO  Umbraco.Core.PluginManager - Hash determined (took 9ms)
 2017-04-25 08:31:22,561 [P21508/D2/T1] INFO  Umbraco.Core.MainDom - Acquiring MainDom...
 2017-04-25 08:31:22,563 [P21508/D2/T1] INFO  Umbraco.Core.MainDom - Acquired MainDom.
 2017-04-25 08:31:22,567 [P21508/D2/T1] INFO  Umbraco.Core.PluginManager - Starting resolution types of umbraco.interfaces.IApplicationStartupHandler
 2017-04-25 08:31:22,825 [P21508/D2/T1] INFO  Umbraco.Core.PluginManager - Completed resolution of types of umbraco.interfaces.IApplicationStartupHandler, found 0 (took 257ms)
 2017-04-25 08:31:22,835 [P21508/D2/T1] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Core.PropertyEditors.IPropertyEditorValueConverter
 2017-04-25 08:31:22,840 [P21508/D2/T1] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Core.PropertyEditors.IPropertyEditorValueConverter, found 0 (took 4ms)
 2017-04-25 08:31:22,841 [P21508/D2/T1] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Core.PropertyEditors.IPropertyValueConverter
 2017-04-25 08:31:22,845 [P21508/D2/T1] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Core.PropertyEditors.IPropertyValueConverter, found 0 (took 4ms)
 2017-04-25 08:31:22,855 [P21508/D2/T1] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Web.Mvc.SurfaceController
 2017-04-25 08:31:22,859 [P21508/D2/T1] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Web.Mvc.SurfaceController, found 0 (took 4ms)
 2017-04-25 08:31:22,859 [P21508/D2/T1] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Web.WebApi.UmbracoApiController
 2017-04-25 08:31:22,863 [P21508/D2/T1] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Web.WebApi.UmbracoApiController, found 0 (took 3ms)
 2017-04-25 08:31:22,891 [P21508/D2/T1] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Core.Media.IThumbnailProvider
 2017-04-25 08:31:22,894 [P21508/D2/T1] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Core.Media.IThumbnailProvider, found 0 (took 3ms)
 2017-04-25 08:31:22,894 [P21508/D2/T1] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Core.Media.IImageUrlProvider
 2017-04-25 08:31:22,898 [P21508/D2/T1] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Core.Media.IImageUrlProvider, found 0 (took 3ms)
 2017-04-25 08:31:23,786 [P21508/D2/T1] INFO  Umbraco.Core.DatabaseContext - CanConnect = True
 2017-04-25 08:31:24,014 [P21508/D2/T1] INFO  Umbraco.Web.Cache.CacheRefresherEventHandler - Initializing Umbraco internal event handlers for cache refreshing
 2017-04-25 08:31:24,027 [P21508/D2/T1] INFO  Umbraco.Web.Search.ExamineEvents - Initializing Examine and binding to business logic events
 2017-04-25 08:31:24,133 [P21508/D2/T1] INFO  Umbraco.Web.Search.ExamineEvents - Adding examine event handlers for index providers: 3
 2017-04-25 08:31:24,218 [P21508/D2/T1] INFO  Umbraco.Core.CoreBootManager - Umbraco application startup complete (took 1788ms)
 2017-04-25 08:31:24,336 [P21508/D2/T6] INFO  Umbraco.Core.Sync.ApplicationUrlHelper - ApplicationUrl: http://localhost:49404/umbraco (UmbracoModule request)
 2017-04-25 08:31:24,525 [P21508/D2/T6] INFO  umbraco.content - Load Xml from file...
 2017-04-25 08:31:24,526 [P21508/D2/T6] INFO  umbraco.content - Loaded Xml from file.
 2017-04-25 08:31:25,221 [P21508/D2/T6] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Core.PropertyEditors.IParameterEditor
 2017-04-25 08:31:25,229 [P21508/D2/T6] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Core.PropertyEditors.IParameterEditor, found 0 (took 8ms)
 2017-04-25 08:31:27,197 [P21508/D2/T6] WARN  Umbraco.Web.Mvc.RenderRouteHandler - The current Document Type home matches a locally declared controller of type WebApplication4.Controllers.HomeController. Custom Controllers for Umbraco routing must implement 'Umbraco.Web.Mvc.IRenderController' and inherit from 'System.Web.Mvc.ControllerBase'.
 2017-04-25 08:31:35,589 [P21508/D2/T6] WARN  Umbraco.Web.UmbracoModule - Status code is 404 yet TrySkipIisCustomErrors is false - IIS will take over.
 2017-04-25 08:32:24,588 [P21508/D2/T16] INFO  umbraco.BusinessLogic.Log - Log scrubbed.  Removed all items older than 2017-04-24 08:32:24
 2017-04-25 08:32:24,702 [P21508/D2/T14] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Core.Persistence.Mappers.BaseMapper
 2017-04-25 08:32:24,707 [P21508/D2/T14] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Core.Persistence.Mappers.BaseMapper, found 0 (took 4ms)
 2017-04-25 08:45:05,407 [P32248/D2/T1] INFO  Umbraco.Core.CoreBootManager - Umbraco 7.5.13 application starting on H10DCPE72536
 2017-04-25 08:45:05,425 [P32248/D2/T1] INFO  Umbraco.Core.PluginManager - Determining hash of code files on disk
 2017-04-25 08:45:05,435 [P32248/D2/T1] INFO  Umbraco.Core.PluginManager - Hash determined (took 10ms)
 2017-04-25 08:45:05,491 [P32248/D2/T1] INFO  Umbraco.Core.MainDom - Acquiring MainDom...
 2017-04-25 08:45:05,493 [P32248/D2/T1] INFO  Umbraco.Core.MainDom - Acquired MainDom.
 2017-04-25 08:45:05,497 [P32248/D2/T1] INFO  Umbraco.Core.PluginManager - Starting resolution types of umbraco.interfaces.IApplicationStartupHandler
 2017-04-25 08:45:05,759 [P32248/D2/T1] INFO  Umbraco.Core.PluginManager - Completed resolution of types of umbraco.interfaces.IApplicationStartupHandler, found 0 (took 262ms)
 2017-04-25 08:45:05,771 [P32248/D2/T1] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Core.PropertyEditors.IPropertyEditorValueConverter
 2017-04-25 08:45:05,774 [P32248/D2/T1] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Core.PropertyEditors.IPropertyEditorValueConverter, found 0 (took 2ms)
 2017-04-25 08:45:05,774 [P32248/D2/T1] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Core.PropertyEditors.IPropertyValueConverter
 2017-04-25 08:45:05,777 [P32248/D2/T1] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Core.PropertyEditors.IPropertyValueConverter, found 0 (took 3ms)
 2017-04-25 08:45:05,788 [P32248/D2/T1] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Web.Mvc.SurfaceController
 2017-04-25 08:45:05,791 [P32248/D2/T1] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Web.Mvc.SurfaceController, found 0 (took 3ms)
 2017-04-25 08:45:05,792 [P32248/D2/T1] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Web.WebApi.UmbracoApiController
 2017-04-25 08:45:05,795 [P32248/D2/T1] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Web.WebApi.UmbracoApiController, found 0 (took 3ms)
 2017-04-25 08:45:05,823 [P32248/D2/T1] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Core.Media.IThumbnailProvider
 2017-04-25 08:45:05,827 [P32248/D2/T1] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Core.Media.IThumbnailProvider, found 0 (took 3ms)
 2017-04-25 08:45:05,827 [P32248/D2/T1] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Core.Media.IImageUrlProvider
 2017-04-25 08:45:05,832 [P32248/D2/T1] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Core.Media.IImageUrlProvider, found 0 (took 4ms)
 2017-04-25 08:45:06,711 [P32248/D2/T1] INFO  Umbraco.Core.DatabaseContext - CanConnect = True
 2017-04-25 08:45:06,938 [P32248/D2/T1] INFO  Umbraco.Web.Cache.CacheRefresherEventHandler - Initializing Umbraco internal event handlers for cache refreshing
 2017-04-25 08:45:06,952 [P32248/D2/T1] INFO  Umbraco.Web.Search.ExamineEvents - Initializing Examine and binding to business logic events
 2017-04-25 08:45:07,063 [P32248/D2/T1] INFO  Umbraco.Web.Search.ExamineEvents - Adding examine event handlers for index providers: 3
 2017-04-25 08:45:07,157 [P32248/D2/T1] INFO  Umbraco.Core.CoreBootManager - Umbraco application startup complete (took 1813ms)
 2017-04-25 08:45:07,323 [P32248/D2/T7] INFO  Umbraco.Core.Sync.ApplicationUrlHelper - ApplicationUrl: http://localhost:49404/umbraco (UmbracoModule request)
 2017-04-25 08:45:07,529 [P32248/D2/T7] INFO  umbraco.content - Load Xml from file...
 2017-04-25 08:45:07,531 [P32248/D2/T7] INFO  umbraco.content - Loaded Xml from file.
 2017-04-25 08:45:08,340 [P32248/D2/T7] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Core.PropertyEditors.IParameterEditor
 2017-04-25 08:45:08,352 [P32248/D2/T7] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Core.PropertyEditors.IParameterEditor, found 0 (took 11ms)
 2017-04-25 08:45:10,615 [P32248/D2/T7] WARN  Umbraco.Web.Mvc.RenderRouteHandler - The current Document Type home matches a locally declared controller of type WebApplication4.Controllers.HomeController. Custom Controllers for Umbraco routing must implement 'Umbraco.Web.Mvc.IRenderController' and inherit from 'System.Web.Mvc.ControllerBase'.
 2017-04-25 08:45:19,368 [P32248/D2/T17] WARN  Umbraco.Web.UmbracoModule - Status code is 404 yet TrySkipIisCustomErrors is false - IIS will take over.
 2017-04-25 08:45:40,135 [P15412/D2/T1] INFO  Umbraco.Core.CoreBootManager - Umbraco 7.5.13 application starting on H10DCPE72536
 2017-04-25 08:45:40,151 [P15412/D2/T1] INFO  Umbraco.Core.PluginManager - Determining hash of code files on disk
 2017-04-25 08:45:40,157 [P15412/D2/T1] INFO  Umbraco.Core.PluginManager - Hash determined (took 6ms)
 2017-04-25 08:45:40,191 [P15412/D2/T1] INFO  Umbraco.Core.MainDom - Acquiring MainDom...
 2017-04-25 08:45:40,193 [P15412/D2/T1] INFO  Umbraco.Core.MainDom - Acquired MainDom.
 2017-04-25 08:45:40,198 [P15412/D2/T1] INFO  Umbraco.Core.PluginManager - Starting resolution types of umbraco.interfaces.IApplicationStartupHandler
 2017-04-25 08:45:40,381 [P15412/D2/T1] INFO  Umbraco.Core.PluginManager - Completed resolution of types of umbraco.interfaces.IApplicationStartupHandler, found 0 (took 183ms)
 2017-04-25 08:45:40,495 [P15412/D2/T1] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Core.PropertyEditors.IPropertyEditorValueConverter
 2017-04-25 08:45:40,496 [P15412/D2/T1] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Core.PropertyEditors.IPropertyEditorValueConverter, found 0 (took 0ms)
 2017-04-25 08:45:40,496 [P15412/D2/T1] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Core.PropertyEditors.IPropertyValueConverter
 2017-04-25 08:45:40,497 [P15412/D2/T1] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Core.PropertyEditors.IPropertyValueConverter, found 0 (took 0ms)
 2017-04-25 08:45:40,506 [P15412/D2/T1] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Web.Mvc.SurfaceController
 2017-04-25 08:45:40,550 [P15412/D2/T1] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Web.Mvc.SurfaceController, found 0 (took 44ms)
 2017-04-25 08:45:40,550 [P15412/D2/T1] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Web.WebApi.UmbracoApiController
 2017-04-25 08:45:40,560 [P15412/D2/T1] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Web.WebApi.UmbracoApiController, found 0 (took 9ms)
 2017-04-25 08:45:40,685 [P15412/D2/T1] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Core.Media.IThumbnailProvider
 2017-04-25 08:45:40,686 [P15412/D2/T1] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Core.Media.IThumbnailProvider, found 0 (took 0ms)
 2017-04-25 08:45:40,686 [P15412/D2/T1] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Core.Media.IImageUrlProvider
 2017-04-25 08:45:40,686 [P15412/D2/T1] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Core.Media.IImageUrlProvider, found 0 (took 0ms)
 2017-04-25 08:45:41,685 [P15412/D2/T1] INFO  Umbraco.Core.DatabaseContext - CanConnect = True
 2017-04-25 08:45:41,953 [P15412/D2/T1] INFO  Umbraco.Web.Cache.CacheRefresherEventHandler - Initializing Umbraco internal event handlers for cache refreshing
 2017-04-25 08:45:42,058 [P15412/D2/T1] INFO  Umbraco.Web.Search.ExamineEvents - Initializing Examine and binding to business logic events
 2017-04-25 08:45:42,168 [P15412/D2/T1] INFO  Umbraco.Web.Search.ExamineEvents - Adding examine event handlers for index providers: 3
 2017-04-25 08:45:42,254 [P15412/D2/T1] INFO  Umbraco.Core.CoreBootManager - Umbraco application startup complete (took 2184ms)
 2017-04-25 08:45:44,437 [P15412/D2/T7] INFO  Umbraco.Core.Sync.ApplicationUrlHelper - ApplicationUrl: http://localhost:49404/umbraco (UmbracoModule request)
 2017-04-25 08:46:30,761 [P23340/D2/T1] INFO  Umbraco.Core.CoreBootManager - Umbraco 7.5.13 application starting on H10DCPE72536
 2017-04-25 08:46:30,775 [P23340/D2/T1] INFO  Umbraco.Core.PluginManager - Determining hash of code files on disk
 2017-04-25 08:46:30,782 [P23340/D2/T1] INFO  Umbraco.Core.PluginManager - Hash determined (took 7ms)
 2017-04-25 08:46:30,816 [P23340/D2/T1] INFO  Umbraco.Core.MainDom - Acquiring MainDom...
 2017-04-25 08:46:30,817 [P23340/D2/T1] INFO  Umbraco.Core.MainDom - Acquired MainDom.
 2017-04-25 08:46:30,820 [P23340/D2/T1] INFO  Umbraco.Core.PluginManager - Starting resolution types of umbraco.interfaces.IApplicationStartupHandler
 2017-04-25 08:46:31,019 [P23340/D2/T1] INFO  Umbraco.Core.PluginManager - Completed resolution of types of umbraco.interfaces.IApplicationStartupHandler, found 0 (took 198ms)
 2017-04-25 08:46:31,128 [P23340/D2/T1] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Core.PropertyEditors.IPropertyEditorValueConverter
 2017-04-25 08:46:31,129 [P23340/D2/T1] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Core.PropertyEditors.IPropertyEditorValueConverter, found 0 (took 1ms)
 2017-04-25 08:46:31,129 [P23340/D2/T1] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Core.PropertyEditors.IPropertyValueConverter
 2017-04-25 08:46:31,130 [P23340/D2/T1] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Core.PropertyEditors.IPropertyValueConverter, found 0 (took 0ms)
 2017-04-25 08:46:31,140 [P23340/D2/T1] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Web.Mvc.SurfaceController
 2017-04-25 08:46:31,178 [P23340/D2/T1] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Web.Mvc.SurfaceController, found 0 (took 38ms)
 2017-04-25 08:46:31,179 [P23340/D2/T1] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Web.WebApi.UmbracoApiController
 2017-04-25 08:46:31,186 [P23340/D2/T1] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Web.WebApi.UmbracoApiController, found 0 (took 7ms)
 2017-04-25 08:46:31,355 [P23340/D2/T1] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Core.Media.IThumbnailProvider
 2017-04-25 08:46:31,356 [P23340/D2/T1] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Core.Media.IThumbnailProvider, found 0 (took 0ms)
 2017-04-25 08:46:31,356 [P23340/D2/T1] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Core.Media.IImageUrlProvider
 2017-04-25 08:46:31,357 [P23340/D2/T1] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Core.Media.IImageUrlProvider, found 0 (took 0ms)
 2017-04-25 08:46:32,323 [P23340/D2/T1] INFO  Umbraco.Core.DatabaseContext - CanConnect = True
 2017-04-25 08:46:32,582 [P23340/D2/T1] INFO  Umbraco.Web.Cache.CacheRefresherEventHandler - Initializing Umbraco internal event handlers for cache refreshing
 2017-04-25 08:46:32,696 [P23340/D2/T1] INFO  Umbraco.Web.Search.ExamineEvents - Initializing Examine and binding to business logic events
 2017-04-25 08:46:32,808 [P23340/D2/T1] INFO  Umbraco.Web.Search.ExamineEvents - Adding examine event handlers for index providers: 3
 2017-04-25 08:46:32,891 [P23340/D2/T1] INFO  Umbraco.Core.CoreBootManager - Umbraco application startup complete (took 2188ms)
 2017-04-25 08:46:35,280 [P23340/D2/T7] INFO  Umbraco.Core.Sync.ApplicationUrlHelper - ApplicationUrl: http://localhost:49404/umbraco (UmbracoModule request)
 2017-04-25 08:46:35,621 [P23340/D2/T7] INFO  umbraco.content - Load Xml from file...
 2017-04-25 08:46:35,623 [P23340/D2/T7] INFO  umbraco.content - Loaded Xml from file.
 2017-04-25 08:46:36,232 [P23340/D2/T7] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Core.PropertyEditors.IParameterEditor
 2017-04-25 08:46:36,233 [P23340/D2/T7] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Core.PropertyEditors.IParameterEditor, found 0 (took 0ms)
 2017-04-25 08:46:36,472 [P23340/D2/T7] WARN  Umbraco.Web.Mvc.RenderRouteHandler - The current Document Type home matches a locally declared controller of type WebApplication4.Controllers.HomeController. Custom Controllers for Umbraco routing must implement 'Umbraco.Web.Mvc.IRenderController' and inherit from 'System.Web.Mvc.ControllerBase'.
 2017-04-25 08:46:39,388 [P23340/D2/T7] WARN  Umbraco.Web.UmbracoModule - Status code is 404 yet TrySkipIisCustomErrors is false - IIS will take over.
 2017-04-25 08:47:35,730 [P23340/D2/T15] INFO  umbraco.BusinessLogic.Log - Log scrubbed.  Removed all items older than 2017-04-24 08:47:35
 2017-04-25 08:47:35,901 [P23340/D2/T15] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Core.Persistence.Mappers.BaseMapper
 2017-04-25 08:47:35,924 [P23340/D2/T15] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Core.Persistence.Mappers.BaseMapper, found 0 (took 22ms)
